id,employee_id,first_date_of_week,created_at
4690,96683a0f-cfd6-4be5-868b-2129d94807b3,2022-06-20 00:00:00.0000000,2022-06-24 16:57:42.7433333
4691,ea5a4304-50f6-4650-9494-e7df231740da,2022-06-20 00:00:00.0000000,2022-06-24 17:01:02.8300000
4692,fd0dfc11-db43-4209-af0b-4352ca53b5cf,2022-06-20 00:00:00.0000000,2022-06-24 17:02:10.4833333
4693,e54a933c-ad99-4801-801c-9bf2ebe1c918,2022-06-20 00:00:00.0000000,2022-06-24 17:03:19.3333333
4694,49efb18c-8e89-40dc-9e35-fcecb4b8dd12,2022-06-20 00:00:00.0000000,2022-06-24 17:06:11.1833333
4695,66a89f06-a71d-4528-9734-a321483487a0,2022-06-20 00:00:00.0000000,2022-06-24 17:08:34.7133333
4696,dc4d5e3c-d838-4399-a68b-226faf32f309,2022-06-20 00:00:00.0000000,2022-06-24 17:13:45.8800000
4697,8bc62921-c13c-4b53-ac45-c9b5631181ae,2022-06-20 00:00:00.0000000,2022-06-24 17:19:09.6266667
4698,c2f0cce0-fc25-4a29-b152-0a28b93a65fe,2022-06-20 00:00:00.0000000,2022-06-24 17:20:46.1566667
4699,f6a2957e-ff91-45f1-a5ab-829591312ac6,2022-06-20 00:00:00.0000000,2022-06-24 17:47:53.8666667
4700,fdf5f82a-efdf-49c3-8ad8-4a2595a785d6,2022-06-20 00:00:00.0000000,2022-06-24 18:38:40.7366667
4701,20adfeb3-5ae1-43f7-bff2-f9a1302e1a76,2022-06-20 00:00:00.0000000,2022-06-24 18:39:38.7266667
4702,6267a3e3-02f1-4314-afa3-a8b7e9c6a116,2022-06-20 00:00:00.0000000,2022-06-24 21:22:59.4866667
4703,a3ba31b4-8817-44bb-9474-74ce1121dd15,2022-06-20 00:00:00.0000000,2022-06-24 22:16:38.5233333
4704,ee8c5079-cdd3-450c-93d9-a9c9918b55b2,2022-06-20 00:00:00.0000000,2022-06-25 05:01:30.8233333
4705,22094fa4-7d4b-479b-95c4-6fe009e77915,2022-07-04 00:00:00.0000000,2022-06-25 07:56:50.4333333
4706,22094fa4-7d4b-479b-95c4-6fe009e77915,2022-06-20 00:00:00.0000000,2022-06-25 07:57:22.8733333
4707,19c40048-372e-49fe-a019-3e34954e3bb2,2022-06-20 00:00:00.0000000,2022-06-25 10:08:02.9400000
4708,bbd9606f-13f0-4106-95db-d72ba8929ac9,2022-06-20 00:00:00.0000000,2022-06-25 12:25:47.5233333
4709,e42de2bc-6886-4f1c-8911-fd512dd1b147,2022-06-20 00:00:00.0000000,2022-06-25 14:47:02.3366667
4710,717197ed-15e2-430e-844b-fea84f890110,2022-06-20 00:00:00.0000000,2022-06-25 15:42:07.0500000
4711,24812559-2da8-424e-8fba-692a6434c798,2022-06-20 00:00:00.0000000,2022-06-25 16:45:54.6566667
4712,f197e725-0a88-4c36-8b3b-5df41ee01db0,2022-06-20 00:00:00.0000000,2022-06-25 17:26:44.9466667
4713,7b5f6dc7-bb84-43a4-a69c-75ee795ea3d7,2022-06-20 00:00:00.0000000,2022-06-26 06:48:14.5600000
4714,fd824086-2cb6-45e0-b83f-b09917c2e6c5,2022-06-20 00:00:00.0000000,2022-06-26 08:33:09.8433333
4715,c1616028-9871-4cbe-8e53-d3e0d6d225da,2022-06-20 00:00:00.0000000,2022-06-26 09:00:17.3100000
4716,bd7f706e-f027-4469-adf9-492fb9ee3d45,2022-06-20 00:00:00.0000000,2022-06-26 09:03:27.2333333
4717,bd7f706e-f027-4469-adf9-492fb9ee3d45,2022-06-13 00:00:00.0000000,2022-06-26 09:04:33.6300000
4718,dd0f5e4a-e3c0-4c41-8edb-961fddced664,2022-06-20 00:00:00.0000000,2022-06-26 09:19:08.2966667
4719,3dc42979-01e9-4d38-ba59-97d93174a28d,2022-06-20 00:00:00.0000000,2022-06-26 09:49:57.8000000
4720,7f535629-74f6-464e-a98d-44e9d93c59f2,2022-06-20 00:00:00.0000000,2022-06-26 10:07:12.8233333
4721,85eaabd4-b743-492e-87fe-958f28395b60,2022-06-20 00:00:00.0000000,2022-06-26 14:13:48.1033333
4722,e80cb8ec-f322-4243-8734-12df5a08faa4,2022-06-20 00:00:00.0000000,2022-06-26 14:52:22.0933333
4723,bc333f83-11a8-473c-b858-fbeb92652dca,2022-06-20 00:00:00.0000000,2022-06-26 16:35:02.3100000
4724,5842fc60-edc7-4289-9081-02cbf94b3ee3,2022-06-20 00:00:00.0000000,2022-06-26 16:52:01.8333333
4725,cb0cc284-a7b9-41fd-9b4d-ad390a67d7a6,2022-06-20 00:00:00.0000000,2022-06-26 17:13:28.2633333
4726,80765aa0-7711-4eb7-820b-d09912dfdab7,2022-06-20 00:00:00.0000000,2022-06-26 17:18:26.7766667
4727,739678ef-4226-46a0-aebf-06e6515073db,2022-06-20 00:00:00.0000000,2022-06-26 19:55:09.1566667
4728,b4937c63-b603-4e4d-8894-5cab000f9c35,2022-06-20 00:00:00.0000000,2022-06-26 22:35:09.5100000
4729,91252307-f6d8-43ce-8721-d58c9d5fd7c5,2022-06-27 00:00:00.0000000,2022-06-27 05:54:46.4366667
4730,1917c9ea-d6e2-423b-b8bf-9b73eb904915,2022-06-20 00:00:00.0000000,2022-06-27 05:58:31.3533333
4731,91252307-f6d8-43ce-8721-d58c9d5fd7c5,2022-06-20 00:00:00.0000000,2022-06-27 06:06:18.5400000
4732,1e41a002-8fee-4ac4-b2c8-2da1cbc6b257,2022-06-20 00:00:00.0000000,2022-06-27 06:39:15.4300000
4733,0833984b-b115-4933-a38e-c7fe4b44d6a0,2022-06-20 00:00:00.0000000,2022-06-27 06:56:08.7266667
4734,4b705d58-f5ce-451f-8e4f-92f37e0ae26e,2022-06-20 00:00:00.0000000,2022-06-27 07:09:11.2300000
4735,9e9f3384-6ce6-4eb0-99c1-3cdfa2f82cc5,2022-06-20 00:00:00.0000000,2022-06-27 07:18:19.8633333
4736,f1fe958f-331d-42b1-a1d0-7c7766f3b14f,2022-06-20 00:00:00.0000000,2022-06-27 07:23:10.3533333
4737,dff6584f-0e91-4ef3-95c4-f10e37722c4c,2022-06-20 00:00:00.0000000,2022-06-27 07:24:42.9100000
4738,6a4c12a4-f3f0-4b1c-a134-cc95ed03d595,2022-06-06 00:00:00.0000000,2022-06-27 07:29:41.8933333
4739,6a4c12a4-f3f0-4b1c-a134-cc95ed03d595,2022-06-13 00:00:00.0000000,2022-06-27 07:31:08.6333333
4740,6a4c12a4-f3f0-4b1c-a134-cc95ed03d595,2022-06-20 00:00:00.0000000,2022-06-27 07:33:12.3666667
4741,ead7f5fe-c740-454c-8d8d-0296feed752e,2022-06-20 00:00:00.0000000,2022-06-27 07:34:12.1500000
4742,3f4bb835-3f16-412a-bbf6-be826fc4f243,2022-06-20 00:00:00.0000000,2022-06-27 07:44:57.9533333
4744,9ab22448-4eca-4464-bd59-c4727fe1ddc9,2022-06-20 00:00:00.0000000,2022-06-27 07:51:31.2133333
4745,e21aaa38-6a65-44c2-afe8-424874d909bd,2022-06-20 00:00:00.0000000,2022-06-27 07:51:41.5000000
4750,fc963094-e51f-4613-9a59-953d46ee4862,2022-06-20 00:00:00.0000000,2022-06-27 07:57:24.7700000
4758,14aaf6c9-5a52-4a46-aae3-512ec6be0864,2022-07-04 00:00:00.0000000,2022-06-27 08:00:06.5300000
4759,14aaf6c9-5a52-4a46-aae3-512ec6be0864,2022-07-11 00:00:00.0000000,2022-06-27 08:00:06.5300000
4764,e21aaa38-6a65-44c2-afe8-424874d909bd,2022-06-13 00:00:00.0000000,2022-06-27 08:04:00.9366667
4766,7a8f0490-1ab4-4ac9-8fc6-8c839a470961,2022-06-20 00:00:00.0000000,2022-06-27 08:06:39.9433333
4768,feb238a1-0125-4d0b-96f3-eb9c4ca11566,2022-06-20 00:00:00.0000000,2022-06-27 08:09:37.3666667
4769,af660f4f-9784-4ee5-b8ef-cdb226dbbf5f,2022-06-20 00:00:00.0000000,2022-06-27 08:11:14.4266667
4770,21e3dcca-f508-481b-8805-a2a2b99c9d7a,2022-06-20 00:00:00.0000000,2022-06-27 08:11:35.2266667
4772,8a9e949f-5e8a-4025-9de2-39ab6c549a3c,2022-06-06 00:00:00.0000000,2022-06-27 08:13:09.4066667
4773,fd46c6ae-5a46-4e0b-86f7-b8d25bf82dad,2022-06-20 00:00:00.0000000,2022-06-27 08:13:53.6966667
4774,3f076a08-1bb5-414a-ba12-88adfc2b2156,2022-06-20 00:00:00.0000000,2022-06-27 08:15:58.1100000
4775,3dbf8a5d-be9d-4e37-848d-1bb1ff8595e7,2022-06-20 00:00:00.0000000,2022-06-27 08:17:47.9333333
4776,6082b18d-b05d-4e68-aaf9-b97299664a7c,2022-06-20 00:00:00.0000000,2022-06-27 08:18:56.3866667
4777,fdf5b0b3-0877-4272-af6e-8b93efe394fc,2022-06-20 00:00:00.0000000,2022-06-27 08:21:38.8833333
4778,69ef6b55-48c5-491d-9dad-111a2da061b6,2022-06-20 00:00:00.0000000,2022-06-27 08:24:02.1633333
4779,51b0ef1b-1675-447d-a80f-33785309ca36,2022-06-20 00:00:00.0000000,2022-06-27 08:25:51.2300000
4780,27d010e0-2ef0-4943-8a1b-73a54cb8304e,2022-06-20 00:00:00.0000000,2022-06-27 08:26:01.3566667
4781,7bb20ae0-83d1-4f4f-a15b-7069ca207504,2022-06-20 00:00:00.0000000,2022-06-27 08:27:38.7000000
4782,60965190-9c6e-43c7-b127-f7f3d071486b,2022-06-20 00:00:00.0000000,2022-06-27 08:27:49.4200000
4786,8d5cf862-b9f9-4a50-842f-1091bd576853,2022-06-13 00:00:00.0000000,2022-06-27 08:41:04.4000000
4787,674bda68-e39c-42ac-bfcd-770183e14803,2022-06-20 00:00:00.0000000,2022-06-27 08:41:16.4333333
4788,11b1a6bb-b4d9-4eca-b007-d421bb7d9777,2022-06-20 00:00:00.0000000,2022-06-27 08:41:31.3266667
4789,c1275107-9fcd-46d7-b4f1-405b18eff5fc,2022-06-20 00:00:00.0000000,2022-06-27 08:44:05.3300000
4790,e19ca28d-2267-4ab4-8565-8d73a130b068,2022-06-20 00:00:00.0000000,2022-06-27 08:44:33.9900000
4791,f60d4e57-648d-4f0b-87a7-8d18d66b08f9,2022-06-20 00:00:00.0000000,2022-06-27 08:47:13.4133333
4792,3699ac6c-9de1-441d-b7ed-bb6ba97b0097,2022-06-20 00:00:00.0000000,2022-06-27 08:48:15.1366667
4793,1a6034fe-a88e-4b2b-ab8c-1884853f2a06,2022-06-13 00:00:00.0000000,2022-06-27 08:50:23.0400000
4795,77833229-9491-47fe-8f99-04ac3e1e3a49,2022-06-20 00:00:00.0000000,2022-06-27 08:53:55.7266667
4796,8916495e-b352-4c93-a529-08dc35c3170d,2022-06-20 00:00:00.0000000,2022-06-27 08:56:19.9200000
4797,645530f2-ebd8-4d61-91a0-729f7d2a746d,2022-06-20 00:00:00.0000000,2022-06-27 08:57:56.7866667
4799,fffad7c4-1dca-4c72-a1ab-34e659cfea69,2022-06-20 00:00:00.0000000,2022-06-27 09:20:11.0900000
4800,047a4c38-9aed-4354-896b-0dadbbf6c6d6,2022-06-20 00:00:00.0000000,2022-06-27 09:30:12.5433333
4801,eadbee4a-dc79-4669-a7b9-151e1ec6a046,2022-06-20 00:00:00.0000000,2022-06-27 09:31:16.1933333
4802,88b985ed-bbd3-4a28-ba83-7d9ae032f5a0,2022-06-20 00:00:00.0000000,2022-06-27 09:32:01.7933333
4803,e4d5b779-d8ac-43e7-9c5b-77ec2b391993,2022-06-20 00:00:00.0000000,2022-06-27 09:34:12.9533333
4804,f5fa1d6d-84f9-48f7-8461-9dd6e0eafde2,2022-06-20 00:00:00.0000000,2022-06-27 09:34:24.6466667
4805,91895ee5-3098-447d-8a9b-56a61b1b97f8,2022-06-20 00:00:00.0000000,2022-06-27 09:59:51.2666667
4807,2c19a86d-a713-47d9-bf66-f48c99d8e9da,2022-06-20 00:00:00.0000000,2022-06-27 10:01:44.0466667
4808,ce0c1b3d-053d-4316-8706-e36a597990fd,2022-06-20 00:00:00.0000000,2022-06-27 10:05:29.0366667
4809,e6194004-286b-4193-b7a6-2d5bdea9a1da,2022-06-20 00:00:00.0000000,2022-06-27 10:10:36.2033333
4810,8570cc97-bca6-4351-ba59-9fa741a97af7,2022-06-20 00:00:00.0000000,2022-06-27 10:12:00.1466667
4811,5731d120-d1ad-4977-9626-41ee26bd0998,2022-05-02 00:00:00.0000000,2022-06-27 10:13:16.0166667
4812,5731d120-d1ad-4977-9626-41ee26bd0998,2022-04-11 00:00:00.0000000,2022-06-27 10:14:40.4866667
4813,5731d120-d1ad-4977-9626-41ee26bd0998,2022-04-18 00:00:00.0000000,2022-06-27 10:14:47.1166667
4814,5731d120-d1ad-4977-9626-41ee26bd0998,2022-04-25 00:00:00.0000000,2022-06-27 10:14:52.9800000
4815,5731d120-d1ad-4977-9626-41ee26bd0998,2022-05-09 00:00:00.0000000,2022-06-27 10:17:53.1833333
4816,5731d120-d1ad-4977-9626-41ee26bd0998,2022-06-20 00:00:00.0000000,2022-06-27 10:27:58.1866667
4817,5731d120-d1ad-4977-9626-41ee26bd0998,2022-06-13 00:00:00.0000000,2022-06-27 10:28:02.2300000
4818,5731d120-d1ad-4977-9626-41ee26bd0998,2022-06-06 00:00:00.0000000,2022-06-27 10:28:05.8066667
4819,5731d120-d1ad-4977-9626-41ee26bd0998,2022-05-30 00:00:00.0000000,2022-06-27 10:28:10.4500000
4820,5731d120-d1ad-4977-9626-41ee26bd0998,2022-05-23 00:00:00.0000000,2022-06-27 10:28:14.7533333
4821,5731d120-d1ad-4977-9626-41ee26bd0998,2022-05-16 00:00:00.0000000,2022-06-27 10:28:18.9100000
4822,c4da7e34-f11d-4c13-b343-dc385d494cd1,2022-06-20 00:00:00.0000000,2022-06-27 10:33:11.5666667
4823,f251246a-fbcb-4bf1-8055-7af570debada,2022-06-20 00:00:00.0000000,2022-06-27 10:44:24.4200000
4824,98a8fbcd-3aff-4c4a-bb0b-3c39d7ad2a38,2022-06-20 00:00:00.0000000,2022-06-27 10:45:13.6166667
4825,98a8fbcd-3aff-4c4a-bb0b-3c39d7ad2a38,2022-06-27 00:00:00.0000000,2022-06-27 10:45:22.6100000
4826,f734f92b-83c8-4fb5-b149-266b3fe825fc,2022-06-20 00:00:00.0000000,2022-06-27 10:51:07.2600000
4827,5205b04c-9e9d-4d0e-9246-444e033982b7,2022-06-27 00:00:00.0000000,2022-06-27 10:59:37.7433333
4828,79746756-5674-408d-aa7a-4bfa1088681a,2022-06-20 00:00:00.0000000,2022-06-27 11:06:27.9266667
4829,7e900a65-db5e-47a3-b18d-f76abadcbccd,2022-05-02 00:00:00.0000000,2022-06-27 11:59:05.2800000
4830,7e900a65-db5e-47a3-b18d-f76abadcbccd,2022-05-09 00:00:00.0000000,2022-06-27 12:10:27.2300000
4831,7e900a65-db5e-47a3-b18d-f76abadcbccd,2022-05-16 00:00:00.0000000,2022-06-27 12:16:32.7600000
4832,7e900a65-db5e-47a3-b18d-f76abadcbccd,2022-05-23 00:00:00.0000000,2022-06-27 12:25:30.3766667
4833,7e900a65-db5e-47a3-b18d-f76abadcbccd,2022-05-30 00:00:00.0000000,2022-06-27 12:28:25.0600000
4834,7e900a65-db5e-47a3-b18d-f76abadcbccd,2022-06-06 00:00:00.0000000,2022-06-27 12:40:39.1266667
4835,418f8adb-e6f7-4073-9f80-4552790d3f52,2022-06-20 00:00:00.0000000,2022-06-27 13:11:54.4566667
4836,cdbf15de-2293-404f-9336-8fc09c472ea9,2022-06-20 00:00:00.0000000,2022-06-27 13:15:46.7933333
4837,01854807-1afd-43cf-8897-4089ca4a7bea,2022-06-20 00:00:00.0000000,2022-06-27 13:36:07.2633333
4838,29523062-77db-428e-9f12-b3b8083950ed,2022-06-20 00:00:00.0000000,2022-06-27 13:56:56.6633333
4839,3d627f07-2830-434f-a885-ffca13ac8865,2022-06-20 00:00:00.0000000,2022-06-27 14:07:03.7433333
4840,b9e48a9e-e378-401f-b961-212fe15e9467,2022-06-20 00:00:00.0000000,2022-06-27 14:09:58.3700000
4841,a7c62b38-601c-45ca-b177-769e1eda9092,2022-06-20 00:00:00.0000000,2022-06-27 14:26:14.1033333
4842,39cec17c-9cde-4eb1-9a26-b8007fefbb17,2022-06-20 00:00:00.0000000,2022-06-27 14:27:58.9433333
4843,675a78af-03a3-4954-bd66-eb746632a941,2022-06-20 00:00:00.0000000,2022-06-27 14:55:56.8900000
4844,d31044c2-9f5b-4c39-af23-8543a109f02a,2022-06-27 00:00:00.0000000,2022-06-27 15:09:32.0066667
4845,51b8b2db-7061-4a1d-b557-06eca079df35,2022-06-20 00:00:00.0000000,2022-06-27 15:24:22.2066667
4846,cc1b939b-4721-43c6-b7e5-a6b8e66f6fc0,2022-06-20 00:00:00.0000000,2022-06-27 15:53:51.2533333
4847,af0d061d-1e2d-4c00-ac03-c5f35ff86f7b,2022-06-20 00:00:00.0000000,2022-06-27 15:54:24.1266667
4848,71984a5b-6907-46ae-8d86-3da898ef8219,2022-06-20 00:00:00.0000000,2022-06-27 16:49:10.0933333
4850,6b89e2ad-b816-4211-a90f-49f4d8e8e5f9,2022-06-20 00:00:00.0000000,2022-06-27 17:10:09.8933333
4851,d577b1a0-8439-4915-a310-40f77f01e51d,2022-06-20 00:00:00.0000000,2022-06-27 17:26:26.2733333
4852,44518e62-f228-41fd-bd15-93818ac03139,2022-06-20 00:00:00.0000000,2022-06-27 17:28:52.6366667
4853,619b26c0-203e-48db-bb50-026c8738d00e,2022-06-20 00:00:00.0000000,2022-06-27 17:45:04.1400000
4854,b4580bad-b27c-4925-af25-1211e9546933,2022-06-20 00:00:00.0000000,2022-06-27 18:02:50.9266667
4855,13d301de-fdbe-477b-b1d2-7d8d2ae00759,2022-06-20 00:00:00.0000000,2022-06-27 20:00:31.0000000
4856,2526e996-7d3d-4f15-a725-c47148f68cb0,2022-06-20 00:00:00.0000000,2022-06-27 21:45:57.9300000
4857,5670daad-69e7-4fd5-8948-63a0f9a1c701,2022-06-20 00:00:00.0000000,2022-06-27 23:39:49.6166667
4858,ed955d48-5561-4d7c-b660-529e5bb675b0,2022-06-20 00:00:00.0000000,2022-06-28 06:28:02.1000000
4859,deac56b5-4399-4765-8590-4bb230bb9d05,2022-06-20 00:00:00.0000000,2022-06-28 06:53:31.0866667
4861,19f3559a-977d-44bc-bb8d-148c3dc7cf75,2022-08-22 00:00:00.0000000,2022-06-28 07:23:28.4066667
4862,19f3559a-977d-44bc-bb8d-148c3dc7cf75,2022-09-26 00:00:00.0000000,2022-06-28 07:23:28.4066667
4863,fa751afb-4270-4cc7-9717-9fb33209e7e4,2022-06-20 00:00:00.0000000,2022-06-28 07:26:11.0333333
4864,fa751afb-4270-4cc7-9717-9fb33209e7e4,2022-07-04 00:00:00.0000000,2022-06-28 07:27:42.2400000
4865,fa751afb-4270-4cc7-9717-9fb33209e7e4,2022-06-27 00:00:00.0000000,2022-06-28 07:29:08.7366667
4866,3b9c9d8a-4a13-4afe-ad68-3f7215367bd4,2022-06-20 00:00:00.0000000,2022-06-28 07:59:21.3566667
4867,2aef88a7-2fd1-41c2-bb2d-a8c243da8c1b,2022-06-20 00:00:00.0000000,2022-06-28 08:02:39.5933333
4868,3dad7990-8c48-423a-aa45-c0b6c8ca7e06,2022-06-20 00:00:00.0000000,2022-06-28 08:15:18.1700000
4869,3b7bcf8d-e709-4761-8d10-6008539f1bcc,2022-06-20 00:00:00.0000000,2022-06-28 08:26:57.4500000
4870,6fc0b992-d309-473f-9da2-95a6f030a329,2022-06-20 00:00:00.0000000,2022-06-28 08:44:20.0233333
4871,7d423ff4-2a8c-445c-9596-a8174f29693c,2022-06-20 00:00:00.0000000,2022-06-28 08:52:08.8066667
4872,2d944764-e63a-4987-81bf-cc42df8e2360,2022-06-20 00:00:00.0000000,2022-06-28 09:21:12.9266667
4873,2cffd74f-e54d-4a75-a56e-051f091cf429,2022-06-20 00:00:00.0000000,2022-06-28 09:44:33.6466667
4874,0e04ed7a-a309-4006-9104-648231078e73,2022-06-20 00:00:00.0000000,2022-06-28 09:50:51.7700000
4875,ecf5e992-f93a-4ecc-966e-3d959da8d4c6,2022-06-20 00:00:00.0000000,2022-06-28 09:55:42.8866667
4876,518946ca-63dd-4f3b-a53a-13b9994e91d9,2022-06-20 00:00:00.0000000,2022-06-28 10:03:20.5100000
4877,c3a9d3cb-8233-44f0-901c-bfce75839e51,2022-06-27 00:00:00.0000000,2022-06-28 10:25:50.0833333
4878,3bc53a91-d77c-4994-89df-a41a234ccd8b,2022-06-20 00:00:00.0000000,2022-06-28 10:28:40.4766667
4880,14aeb13f-baa7-4dcd-acbc-e8e52de83001,2022-06-20 00:00:00.0000000,2022-06-28 10:47:28.3766667
4881,5b2e3ded-e35e-4058-99fb-912ad7d32bf8,2022-06-20 00:00:00.0000000,2022-06-28 11:32:31.2000000
4882,ba07381d-1ea8-45fa-91cf-9f88f68916fe,2022-06-20 00:00:00.0000000,2022-06-28 12:36:04.5033333
4883,659e2005-ff8f-44cf-8dff-20f4aa873d04,2022-06-13 00:00:00.0000000,2022-06-28 12:58:11.4666667
4884,becf958c-a882-4382-a99d-97a72e986357,2022-06-20 00:00:00.0000000,2022-06-28 13:08:21.8133333
4886,f1a137dc-df56-41b1-90b9-252d50998377,2022-06-20 00:00:00.0000000,2022-06-28 13:46:31.0233333
4887,502e122b-781d-4a14-9992-db05d2e1803a,2022-06-13 00:00:00.0000000,2022-06-28 14:55:24.6766667
4888,502e122b-781d-4a14-9992-db05d2e1803a,2022-06-20 00:00:00.0000000,2022-06-28 15:06:23.0600000
4889,3ef4d819-b0a1-43d5-acd2-d3103ec5b7a1,2022-06-20 00:00:00.0000000,2022-06-28 15:18:29.4833333
4892,00ae6271-6120-4466-94a7-39cdac57c198,2022-08-01 00:00:00.0000000,2022-06-28 16:05:36.2566667
4893,42382baa-5c78-41c1-bdbd-421ab612fd32,2022-06-20 00:00:00.0000000,2022-06-28 16:07:41.0500000
4894,29a5ceaa-8734-49a6-86ec-ab56987e874d,2022-06-20 00:00:00.0000000,2022-06-28 16:18:47.3900000
4895,8bc62921-c13c-4b53-ac45-c9b5631181ae,2022-08-15 00:00:00.0000000,2022-06-28 16:22:35.9700000
4896,8bc62921-c13c-4b53-ac45-c9b5631181ae,2022-08-22 00:00:00.0000000,2022-06-28 16:22:35.9700000
4897,a36dc575-7645-438c-8c6d-c0dbf55e1f2e,2022-06-20 00:00:00.0000000,2022-06-28 16:32:23.2333333
4898,f533d731-c914-4845-a85f-b7879451f36c,2022-06-20 00:00:00.0000000,2022-06-28 16:51:58.9300000
4899,0517b4cd-c154-4253-b322-b325e0af19cc,2022-06-20 00:00:00.0000000,2022-06-28 19:06:06.7800000
4900,17a31081-842a-4985-aa60-51c15aff300b,2022-06-20 00:00:00.0000000,2022-06-28 20:33:22.6933333
4901,41110abe-8b81-4003-8ed9-6796eee4633f,2022-06-20 00:00:00.0000000,2022-06-28 20:33:47.9566667
4902,585077ac-84b6-49ba-9b42-42e32e1045f9,2022-06-20 00:00:00.0000000,2022-06-28 20:35:19.8600000
4903,1c324103-a5c9-49f9-b455-ab798a45e93c,2022-06-20 00:00:00.0000000,2022-06-28 21:15:44.0666667
4904,f8e4baa7-92d5-4fce-bc48-2ac4fa7af721,2022-06-20 00:00:00.0000000,2022-06-28 21:57:36.7366667
4905,346d1be3-73e6-4563-8fe7-482e38f4343c,2022-06-20 00:00:00.0000000,2022-06-28 23:48:57.2733333
4906,3c68cd8a-9c40-416b-924d-71de9e6c7a09,2022-07-04 00:00:00.0000000,2022-06-29 06:51:22.9033333
4907,3c68cd8a-9c40-416b-924d-71de9e6c7a09,2022-07-11 00:00:00.0000000,2022-06-29 06:51:22.9033333
4908,2e065182-aeb7-4427-9f2a-8184c5a80f04,2022-06-20 00:00:00.0000000,2022-06-29 07:58:12.5066667
4909,2e065182-aeb7-4427-9f2a-8184c5a80f04,2022-07-25 00:00:00.0000000,2022-06-29 07:59:10.0566667
4910,2e065182-aeb7-4427-9f2a-8184c5a80f04,2022-08-01 00:00:00.0000000,2022-06-29 07:59:10.0566667
4911,2e065182-aeb7-4427-9f2a-8184c5a80f04,2022-08-08 00:00:00.0000000,2022-06-29 07:59:10.0566667
4912,5464d25d-83b0-48e0-8933-782898bb8cee,2022-06-13 00:00:00.0000000,2022-06-29 08:41:23.3233333
4913,5464d25d-83b0-48e0-8933-782898bb8cee,2022-06-20 00:00:00.0000000,2022-06-29 08:43:18.6466667
4914,8d5cf862-b9f9-4a50-842f-1091bd576853,2022-06-20 00:00:00.0000000,2022-06-29 08:45:42.4100000
4915,c9cdfc4d-9a65-4910-9147-c37dabd2a35d,2022-06-20 00:00:00.0000000,2022-06-29 08:46:14.6800000
4918,03e3dde3-1b5e-46a4-a77d-316d3e333338,2022-06-06 00:00:00.0000000,2022-06-29 09:00:40.8933333
4919,03e3dde3-1b5e-46a4-a77d-316d3e333338,2022-06-13 00:00:00.0000000,2022-06-29 09:00:54.2166667
4920,66aa38e6-a967-448c-a0b1-345d1eb9abba,2022-06-20 00:00:00.0000000,2022-06-29 09:01:43.3333333
4921,27d5bf18-b6b2-4183-8b2e-9daa93f3a89e,2022-06-20 00:00:00.0000000,2022-06-29 09:02:50.8833333
4922,544f2709-2f43-48fb-9046-4bbad47cf6c2,2022-06-20 00:00:00.0000000,2022-06-29 09:04:50.4833333
4923,64343473-af43-4e08-bc20-0dc270e7464b,2022-06-20 00:00:00.0000000,2022-06-29 09:05:07.2100000
4924,77edc682-18f7-41a2-920a-e63cc48c499a,2022-06-20 00:00:00.0000000,2022-06-29 09:06:12.5700000
4925,5dcf25d7-f62a-488b-853b-799f29447ec6,2022-06-20 00:00:00.0000000,2022-06-29 09:07:09.6566667
4926,f45b5c5a-cfb2-47f5-a6d0-d31f049c4562,2022-06-20 00:00:00.0000000,2022-06-29 09:08:05.8766667
4927,bf063e52-007d-4738-889d-09d9895e1082,2022-06-20 00:00:00.0000000,2022-06-29 09:10:06.6766667
4928,00f45192-ab10-4e74-bed1-f1fa529c4f1e,2022-06-20 00:00:00.0000000,2022-06-29 09:10:39.3100000
4929,4bc2af59-365d-404b-9993-f6df280a625d,2022-06-20 00:00:00.0000000,2022-06-29 09:11:22.2266667
4930,27d5bf18-b6b2-4183-8b2e-9daa93f3a89e,2022-06-27 00:00:00.0000000,2022-06-29 09:11:59.5833333
4931,a9b0ac24-efa6-41e3-9eeb-a89a078ae205,2022-06-13 00:00:00.0000000,2022-06-29 09:12:23.3166667
4932,4bc2af59-365d-404b-9993-f6df280a625d,2022-07-18 00:00:00.0000000,2022-06-29 09:14:16.6066667
4938,bbd47c7a-7756-42fc-91e7-5340bf044844,2022-06-20 00:00:00.0000000,2022-06-29 09:17:54.0333333
4944,cee6bfd2-ae06-4e42-97c5-e68c162c1e4f,2022-06-20 00:00:00.0000000,2022-06-29 09:18:28.5166667
4945,96d32551-4ef4-4d86-b08c-b4dce44382f9,2022-06-27 00:00:00.0000000,2022-06-29 09:18:37.4066667
4946,bd43af92-31a9-4c07-aed2-b6c53755fbf4,2022-06-20 00:00:00.0000000,2022-06-29 09:20:31.1233333
4948,1af72e5f-e534-45fd-b231-779deda41bc9,2022-06-20 00:00:00.0000000,2022-06-29 09:23:08.9066667
4949,795b5fb4-81d9-4524-9c4f-0f7e7b968d52,2022-06-20 00:00:00.0000000,2022-06-29 09:25:59.8000000
4950,426cdc6e-248f-4aa3-a91c-a8998855cc61,2022-06-20 00:00:00.0000000,2022-06-29 09:26:02.1200000
4951,04dd063c-5cb2-4e45-8f94-e1fae47c1243,2022-06-20 00:00:00.0000000,2022-06-29 09:29:00.3800000
