employee_id,manager_id,business_area,core_minutes,start_date,end_date,balance_minutes,created_at,updated_at,staff_number,grade
1f29c021-942b-4dca-9a40-3e725aceff5c,fffad7c4-1dca-4c72-a1ab-34e659cfea69,"Operations",2220,2022-03-24 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.6066667,2022-12-20 10:40:43.5366667,"50424710","BAND 1"
803230d6-59c7-4ab1-89d6-3e8e5e4cd67d,a0600622-218e-4f03-9050-8d74895459a2,"Operations",2220,2022-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:27.1033333,2022-12-20 10:40:39.6733333,"00500834","BAND 3"
4a6987ae-86ef-4f8e-b606-3eb3775496b4,205a63cf-a23c-42ff-b598-7c2c4fcd89de,"Corporate Services",2220,2021-09-20 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.8566667,2022-05-13 13:30:53.4566667,"50423951","G7"
b64f031c-9c79-4e27-be51-3f59b06116ec,f52b6e47-778b-495a-9810-4b360d5f552f,"Operations",2220,2022-05-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:26.6300000,2022-05-13 13:30:49.0233333,"00500742","HEO"
3b9c9d8a-4a13-4afe-ad68-3f7215367bd4,977632a0-0377-444f-92a6-ec6e27d4690d,"Operations",2220,2022-02-28 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:26.1166667,2022-12-20 10:40:38.5166667,"00500642","BAND 3"
38b3adbc-5d55-4902-8d40-3fb0133d9c46,4a6987ae-86ef-4f8e-b606-3eb3775496b4,"Corporate Services",2220,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.1300000,2022-05-13 13:30:47.3666667,"00500420","HEO"
ec5432dc-9cea-4ac3-a946-4007d7c58e32,d57beb81-d3b6-4f60-a4f1-96c115229c75,"Operations",2220,2022-12-19 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:29.9500000,2022-12-20 10:40:42.7966667,"50422363","BAND 2"
9fd128db-3711-44d9-9f9b-404e2ba1b440,e787e137-5381-4faa-a8ee-2ec899a7def8,"Operations",2220,2021-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:27.6033333,2022-12-20 10:40:40.4066667,"00500896","BAND 3"
c1275107-9fcd-46d7-b4f1-405b18eff5fc,fd46c6ae-5a46-4e0b-86f7-b8d25bf82dad,"Operations",2220,2022-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:27.1666667,2022-12-20 10:40:39.7500000,"00500841","BAND 3"
01854807-1afd-43cf-8897-4089ca4a7bea,ba1ef0e6-e76e-4749-a762-30849b392753,"Operations",2220,2022-09-16 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:26.5066667,2022-12-20 10:40:38.9066667,"00500720","BAND 2"
e42b4b4e-868e-458a-92a4-40de7a83a538,083d6bed-178e-451a-9e43-774830aab92b,"Corporate Services",2220,2022-05-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.7666667,2022-05-13 13:30:54.2433333,"50424818","HEO"
d577b1a0-8439-4915-a310-40f77f01e51d,aa14391c-c23c-471e-819a-8dcb4582f463,"Operations",2220,2022-09-12 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.9466667,2022-12-20 10:40:41.4233333,"50421031","BAND 2"
68180a84-27de-45e7-a56f-4183fe4a208a,,"Corporate Services",1110,2021-02-22 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.1133333,2022-05-13 13:30:47.3366667,"00500403","HEO"
5731d120-d1ad-4977-9626-41ee26bd0998,5bf44658-feaa-46a4-a9e6-925ca5f67163,"Operations",2220,2021-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.6966667,2022-12-20 10:40:41.1566667,"50420352","BAND 3"
42382baa-5c78-41c1-bdbd-421ab612fd32,ba1ef0e6-e76e-4749-a762-30849b392753,"Operations",2220,2022-12-02 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:29.4300000,2022-12-20 10:40:42.1133333,"50421967","BAND 2"
e21aaa38-6a65-44c2-afe8-424874d909bd,cb0cc284-a7b9-41fd-9b4d-ad390a67d7a6,"Operations",2220,2021-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:26.8366667,2022-12-20 10:40:39.3900000,"00500800","BAND 3"
585077ac-84b6-49ba-9b42-42e32e1045f9,2cd47680-6bd6-4972-9235-7832e3641825,"Operations",2220,2021-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:23.3800000,2022-12-20 10:40:36.6566667,"00500038","BAND 3"
c62007bc-c488-44eb-820e-43260ae0e882,01854807-1afd-43cf-8897-4089ca4a7bea,"Operations",2220,2020-07-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.0900000,2022-12-20 10:40:43.0333333,"50422401","BAND 1"
fd0dfc11-db43-4209-af0b-4352ca53b5cf,03e3dde3-1b5e-46a4-a77d-316d3e333338,"Operations",1554,2022-11-14 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:24.0066667,2022-12-20 10:40:36.9866667,"00500152","BAND 3"
4f7d26c1-bc5a-450b-9d95-4361a5c7e540,b7e2f532-ba52-4bf3-9949-b604dc341920,"Corporate Services",2220,2021-12-27 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.2166667,2022-05-13 13:30:53.6900000,"50424295","EO"
3f0f6ebf-fe19-4720-bbcd-43ceae41e265,66a89f06-a71d-4528-9734-a321483487a0,"Operations",2220,2020-10-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.2933333,2022-12-20 10:40:43.2366667,"50423058","BAND 3"
8bc539ff-b645-4a8b-bcdd-4436c497bb26,b13b72c3-687e-4a1f-bddc-24364542533c,"Operations",1920,2021-05-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:23.6600000,2022-05-13 13:30:46.1900000,"00500095","HEO"
5205b04c-9e9d-4d0e-9246-444e033982b7,03e3dde3-1b5e-46a4-a77d-316d3e333338,"Operations",2220,2022-10-17 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:23.4733333,2022-12-20 10:40:36.7033333,"00500064","BAND 1"
af7da3e1-06e5-43cc-8f9f-44b11e968c8e,5fa588c7-3482-4418-9e79-f353d2f51f68,"Operations",1110,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.1800000,2022-05-13 13:30:50.6533333,"50410561","AO"
7f535629-74f6-464e-a98d-44e9d93c59f2,51b0ef1b-1675-447d-a80f-33785309ca36,"Operations",2220,2021-11-02 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:27.3833333,2022-12-20 10:40:40.1400000,"00500869","BAND 2"
0816c2e3-0e06-4567-820c-44f23922f585,e5df1df5-9b4f-4494-9b9a-c9955a975eab,"Operations",1776,2020-09-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.8500000,2022-05-13 13:30:48.1766667,"00500584","HEO"
6255bbf1-639f-453d-a169-4514038bed06,9aa3cb5e-61f0-4973-a91b-bbfa4f1bf05d,"Operations",2220,2020-12-14 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.2933333,2022-05-13 13:30:53.8000000,"50424315","AO"
a0646ffc-8e04-4039-964d-4551dd1b2cce,0c0b6a23-3c76-45e3-939f-ca70f595df98,"Corporate Services",2220,2021-06-26 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:32.0633333,,"50425200",""
418f8adb-e6f7-4073-9f80-4552790d3f52,a0aa1f15-b75d-4320-8df5-a70dbfb0c9df,"Operations",2220,2022-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:27.3066667,2022-12-20 10:40:39.9866667,"00500857","BAND 3"
2e5e4750-9a4e-4c25-a01c-45c4aa9a8196,82a71bc1-ec5b-494f-823b-f651ff19d338,"Strategy",2220,2021-07-19 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:32.1400000,2022-05-13 13:30:54.5633333,"50425235","SEO"
9dd54530-1250-4675-b6c2-45cfdde1e524,fffad7c4-1dca-4c72-a1ab-34e659cfea69,"Operations",2220,2022-08-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.7900000,2022-12-20 10:40:41.2033333,"50420675","BAND 1"
1a925368-95bd-49ce-8ea3-473b57512f66,5e4e9015-3310-4e3a-b8e7-1a69e7a500b1,"Operations",2220,2020-08-24 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.4466667,2022-05-13 13:30:51.0333333,"50410589","AA"
42823a2a-0487-4e53-9762-47541e81dd33,c2d6feef-05f3-4d88-8a05-24159bfb6951,"Operations",2220,2022-05-02 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.0100000,2022-05-13 13:30:50.5133333,"50410549","EO"
914233c8-ca07-4030-bd0a-478f17d5c963,181c8b67-d2a3-4a5b-b141-c809d7eadf75,"Strategy",2220,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.9600000,2022-05-13 13:30:48.2600000,"00500599","SEO"
346d1be3-73e6-4563-8fe7-482e38f4343c,6e78dbfb-b015-4fdd-8e9f-f66fb2768fb6,"Operations",2220,2021-12-20 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.0433333,2022-12-20 10:40:42.9366667,"50422390","BAND 1"
827a690c-b18c-4b15-a2e3-483d30e12385,0dede2cd-e2f7-45d3-b927-9ff4e4506736,"Operations",1200,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.3666667,2022-05-13 13:30:50.9566667,"50410578","EO"
5e62dca0-b979-428e-9206-49068595edbf,,"Corporate Services",2100,2021-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-05-13 13:30:52.9066667,,"50422632","G7"
bd7f706e-f027-4469-adf9-492fb9ee3d45,eadbee4a-dc79-4669-a7b9-151e1ec6a046,"Operations",2220,2022-01-31 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.3200000,2022-12-20 10:40:38.1266667,"00500477","BAND 3"
5246b8d1-4927-46c5-888d-499b769a0145,41110abe-8b81-4003-8ed9-6796eee4633f,"Operations",1680,2022-09-13 00:00:00.0000000,,0,2022-09-12 09:20:23.7600000,2022-12-20 10:40:45.2033333,"50427479","BAND 1"
8d129f5a-c5e2-4462-bff5-49c316b790de,ca64df20-5931-479b-822d-b4cef7a6b9d6,"Operations",2220,2021-10-18 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.3566667,2022-05-13 13:30:53.8633333,"50424358","AO"
6b89e2ad-b816-4211-a90f-49f4d8e8e5f9,aa14391c-c23c-471e-819a-8dcb4582f463,"Operations",2220,2022-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:29.0400000,2022-12-20 10:40:41.5166667,"50421255","BAND 2"
fdf5f82a-efdf-49c3-8ad8-4a2595a785d6,9933be05-6c35-430a-b047-8c682dcdbd37,"Operations",1332,2020-07-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:27.8833333,2022-12-20 10:40:41.0800000,"00500946","BAND 1"
675f6033-5896-4116-89cb-4a943669f5eb,bebefbb3-65de-4f2b-80b5-f82e4de958b1,"Operations",2220,2021-11-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.5766667,2022-05-13 13:30:53.2533333,"50423309","AO"
47373b6a-8f81-44e4-98c8-4b00f56a4b7c,302bcf75-7e55-496f-8868-8e2d44a805f7,"Operations",2220,2022-08-13 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.1633333,2022-12-20 10:40:38.0166667,"00500434","BAND 3"
e70e39ca-e805-4a1b-aa34-4b28d808a3d5,,"Corporate Services",2220,2022-03-03 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.8733333,2022-05-13 13:30:53.4866667,"50424033","G7"
f52b6e47-778b-495a-9810-4b360d5f552f,484b6745-5df8-4d25-a639-71e2dee01f75,"Operations",2220,2020-08-24 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.9133333,2022-05-13 13:30:48.2100000,"00500591","SEO"
df5e8c0e-90d8-4238-9b00-4b5a23de3be6,545ca104-e56f-46da-b440-bc97458cc3c6,"Corporate Services",2220,2019-08-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:24.1000000,,"00500163","G7"
deac56b5-4399-4765-8590-4bb230bb9d05,2b979654-b3ec-48cb-9313-1bac9ca814a4,"Operations",2220,2022-01-10 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:29.7333333,2022-12-20 10:40:42.5066667,"50422286","BAND 1"
544f2709-2f43-48fb-9046-4bbad47cf6c2,6e78dbfb-b015-4fdd-8e9f-f66fb2768fb6,"Operations",2220,2021-08-02 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:29.8400000,2022-12-20 10:40:42.6733333,"50422341","BAND 1"
498236e0-ea88-4997-808e-4be2bc500a6c,4a6987ae-86ef-4f8e-b606-3eb3775496b4,"Corporate Services",2220,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:24.9733333,2022-05-13 13:30:47.2400000,"00500381","HEO"
71d1a42e-817e-4260-9422-4be77485afd3,41110abe-8b81-4003-8ed9-6796eee4633f,"Operations",2220,2022-11-01 00:00:00.0000000,,0,2022-09-12 09:20:23.7900000,2022-12-20 10:40:45.2533333,"50427482","BAND 1"
79746756-5674-408d-aa7a-4bfa1088681a,1e41a002-8fee-4ac4-b2c8-2da1cbc6b257,"Operations",2220,2022-01-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:26.2866667,2022-12-20 10:40:38.6100000,"00500669","BAND 1"
3e492258-44e2-412b-963c-4c1ebbe659aa,f52b6e47-778b-495a-9810-4b360d5f552f,"Operations",2220,2021-09-27 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.4666667,2022-05-13 13:30:53.9400000,"50424430","HEO"
96fafc06-e190-4494-880e-4c3d21847e99,5bf44658-feaa-46a4-a9e6-925ca5f67163,"Operations",2220,2022-08-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-08-01 08:45:48.0266667,2022-12-20 10:40:44.0466667,"50426373","BAND 2"
325ed2e8-fd92-4dcf-ab60-4ca841efd7c7,047a4c38-9aed-4354-896b-0dadbbf6c6d6,"Operations",2220,2022-09-13 00:00:00.0000000,,0,2022-09-12 09:20:23.7300000,2022-12-20 10:40:45.1566667,"50427474","BAND 1"
25c916f7-40d8-4dfd-a53f-4df82db6ef7f,c2d6feef-05f3-4d88-8a05-24159bfb6951,"Operations",2220,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.6500000,2022-05-13 13:30:51.3633333,"50410616","EO"
54203f80-665b-4b0f-94da-4e99a732ee93,bbd8f210-f3d8-4f0d-896a-a8c15208fd58,"Strategy",2220,2021-10-05 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:32.3600000,2022-05-13 13:30:54.7333333,"50425562","EO"
acb7b694-f434-4b04-aa3d-4f05640109b7,0cf1ac86-b2a9-48cf-b204-73a722217972,"Chief Executive",2220,2020-11-03 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.0600000,2022-05-13 13:30:53.5966667,"50424178","G7"
d483b519-af0e-4522-9aa0-5080b6f41de5,e5df1df5-9b4f-4494-9b9a-c9955a975eab,"Operations",1110,2021-11-17 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:23.4566667,2022-05-13 13:30:46.0200000,"00500061","HEO"
333e1fbe-331a-4587-b2d3-509d3b16583b,aa14391c-c23c-471e-819a-8dcb4582f463,"Operations",2220,2020-10-09 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.1066667,2022-12-20 10:40:43.0633333,"50422405","BAND 1"
81028471-83e7-4964-b0c6-50af404bb209,,"Corporate Services",2220,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.1533333,,"50422686","SEO"
14aaf6c9-5a52-4a46-aae3-512ec6be0864,2b979654-b3ec-48cb-9313-1bac9ca814a4,"Operations",2220,2020-07-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.9000000,2022-12-20 10:40:41.3433333,"50421026","BAND 1"
31347862-c0d0-408c-893e-5178cf8ed94b,cdbf15de-2293-404f-9336-8fc09c472ea9,"Operations",2220,2021-11-05 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:32.3266667,2022-05-13 13:30:54.7033333,"50425545","BAND 1"
be0bbd43-76bb-4b5f-bfa0-51b0ba40c0e6,5fa588c7-3482-4418-9e79-f353d2f51f68,"Operations",2220,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:24.4100000,2022-05-13 13:30:46.7733333,"00500236","AO"
17a31081-842a-4985-aa60-51c15aff300b,51b0ef1b-1675-447d-a80f-33785309ca36,"Operations",2220,2020-07-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:26.8533333,2022-12-20 10:40:39.4233333,"00500802","BAND 3"
8ee37459-cd00-4091-9d60-524662ed8921,977632a0-0377-444f-92a6-ec6e27d4690d,"Operations",2220,2022-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:29.9966667,2022-12-20 10:40:42.8600000,"50422381","BAND 3"
ad790a14-cd7f-46e7-9c07-526ba164f640,9c9f75c3-57ca-486a-9926-56fff14e476c,"Strategy",2220,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.8500000,2022-05-13 13:30:48.1633333,"00500582","AO"
ed955d48-5561-4d7c-b660-529e5bb675b0,f6dfd637-ffea-41f7-8d25-61a20b920c1c,"Operations",2220,2020-07-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:29.8866667,2022-12-20 10:40:42.7200000,"50422353","BAND 1"
bbd47c7a-7756-42fc-91e7-5340bf044844,68952415-47f0-4e81-8dcc-cb3c48a6419e,"Operations",2220,2021-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.7633333,2022-12-20 10:40:43.4700000,"50423790","BAND 3"
ffeba11b-f127-407e-a99a-5374dac18b68,a18b9e24-f118-4990-b6f0-a01899b1a9f1,"Operations",2220,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.3200000,2022-05-13 13:30:50.8933333,"50410575","AO"
0fa710bb-9a4d-4a45-9bff-53afe308ee4f,bd2d633a-ebb8-4421-bdb8-b37d49f7917a,"Operations",2220,2022-03-20 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:24.8166667,2022-05-13 13:30:47.1000000,"00500349","EO"
8f4f0496-54a8-4ad3-bd6f-54a2e2a374a5,2e02996d-0a10-4636-858f-d1265c4e98f9,"Operations",2220,2021-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:24.4433333,2022-12-20 10:40:37.3433333,"00500248","BAND 3"
c51074ab-7aaf-4d9c-a34a-54ba463cf4d7,01854807-1afd-43cf-8897-4089ca4a7bea,"Operations",2220,2022-08-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:29.3066667,2022-12-20 10:40:41.8600000,"50421701","BAND 2"
f44b2a86-89c7-4071-b7a4-54cdb4c307cc,2cd47680-6bd6-4972-9235-7832e3641825,"Operations",2220,2020-07-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.0300000,2022-12-20 10:40:42.9066667,"50422388","BAND 2"
8a9b98bb-c54e-4829-883c-5546b95eb38a,743ed42a-4352-4695-a95f-835d6387f713,"Operations",2220,2022-05-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:29.0866667,2022-05-13 13:30:51.7833333,"50421275","HEO"
fdcee419-0d93-4e11-8282-55a827791a58,,"Corporate Services",2220,2021-12-06 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-05-13 13:30:54.9666667,,"50425936","SEO"
fa007981-aba7-4c23-ba9f-55ca7f51daf3,d1de5a8f-22e0-450c-9d64-071a3d20b140,"Operations",2220,2021-07-12 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.4966667,2022-05-13 13:30:54.0100000,"50424483","EO"
9e702bcc-1e81-4780-b2f0-5620cd9a3c5e,1d422721-053f-4cf2-9ba5-1d07c4ea8331,"Operations",2220,2020-07-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:24.8966667,2022-12-20 10:40:37.9066667,"00500365","BAND 3"
29a0f813-14d0-415a-a508-568b906968dc,c1b8b146-fd37-4de0-9366-efbf72a9ef66,"Operations",2220,2021-01-14 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.2466667,2022-06-15 12:00:59.9533333,"50424311","APP HEO"
91895ee5-3098-447d-8a9b-56a61b1b97f8,3dad7990-8c48-423a-aa45-c0b6c8ca7e06,"Operations",2220,2021-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:24.0366667,2022-12-20 10:40:37.0366667,"00500156","BAND 2"
9c9f75c3-57ca-486a-9926-56fff14e476c,bbd8f210-f3d8-4f0d-896a-a8c15208fd58,"Strategy",2220,2020-10-12 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.3800000,2022-05-13 13:30:47.6766667,"00500489","HEO"
394033c3-e194-47b9-b0e8-57031c44cded,7e6b02ac-08f1-48f6-a30e-96507c411d6b,"Corporate Services",2220,2021-10-19 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:27.8666667,2022-05-13 13:30:50.3700000,"00500942","SEO"
b3759ddd-f587-4392-a2e0-57110dbd15db,91252307-f6d8-43ce-8721-d58c9d5fd7c5,"Operations",2220,2021-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:27.3833333,2022-12-20 10:40:40.1566667,"00500870","BAND 1"
a891c44e-bd07-4ea1-9bd0-57b55dc29465,fd46c6ae-5a46-4e0b-86f7-b8d25bf82dad,"Operations",2220,2022-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:27.7600000,2022-12-20 10:40:40.8433333,"00500925","BAND 3"
63ea81f4-f360-4e77-8573-57c021428571,2390c96f-59e0-4440-84ce-e1a5efc089a5,"Operations",2220,2021-09-02 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:32.2200000,2022-05-13 13:30:54.6100000,"50425391","EO"
8e7cbf71-2a4e-4949-8b55-57d035fda312,21d4c265-bf38-466f-b880-ea1650fa3567,"Strategy",2220,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.9900000,2022-05-13 13:30:48.2733333,"00500608","EO"
33f398ba-1061-4317-8035-59c123ee7f3d,ce0c1b3d-053d-4316-8706-e36a597990fd,"Operations",2220,2022-11-08 00:00:00.0000000,,0,2022-11-01 09:23:47.4733333,2022-12-20 10:40:45.3600000,"50427715","BAND 1"
050d070c-beeb-4028-b38a-5a0a6e7ccf92,f5fa1d6d-84f9-48f7-8461-9dd6e0eafde2,"Operations",1776,2022-06-27 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-06-15 12:01:00.8133333,2022-12-20 10:40:44.8633333,"50427079","BAND 1"
b9da0a50-ba13-4b29-a345-5a19faa9fc4c,2676df3c-4a53-4579-985c-9768902f6101,"Operations",2220,2021-02-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.2166667,2022-05-13 13:30:53.7066667,"50424302","AO"
db9287c6-1014-4405-9a58-5aa66e42d64a,3e492258-44e2-412b-963c-4c1ebbe659aa,"Operations",2220,2021-09-27 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:25.8033333,2022-05-13 13:30:48.1300000,"00500575","EO"
95f4a09c-1ae1-42b4-8c37-5b1b56a5cef7,9598b921-90ab-4cec-a0cc-8ca2e44cef6e,"Operations",2220,2020-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.5400000,2022-05-13 13:30:51.1733333,"50410601","AO"
833c9ed3-6a0b-4398-a045-5b421cbf240d,f6dfd637-ffea-41f7-8d25-61a20b920c1c,"Operations",2220,2022-08-08 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:31.7033333,2022-12-20 10:40:43.6566667,"50424722","BAND 1"
a132f18b-ecd7-4f61-837b-5b72939ad905,ea40f897-4e25-4810-97bd-2ffd9f43512f,"Corporate Services",2220,2020-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:23.9566667,2022-05-13 13:30:46.4100000,"00500146","HEO"
90f60d02-36b2-4b7b-99a5-5c712714ba93,9be6806a-7d62-47c1-ae5c-19f3cd64e4b1,"Operations",2220,2022-07-16 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:26.4433333,2022-07-18 10:40:56.8566667,"00500713","BAND 1"
b42d847c-11ce-4a1b-a901-5c725a802055,3d4aa90d-dc69-4d35-a9ca-2c554fd41aee,"Operations",2220,2022-12-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:26.9633333,2022-12-20 10:40:39.5333333,"00500817","BAND 2"
b4937c63-b603-4e4d-8894-5cab000f9c35,66a89f06-a71d-4528-9734-a321483487a0,"Operations",2220,2020-11-27 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:26.3666667,2022-12-20 10:40:38.7200000,"00500694","BAND 3"
831c0cbc-c14d-45f6-9057-5cdbe0ef3560,4bc2af59-365d-404b-9993-f6df280a625d,"Operations",2220,2021-06-07 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:30.3866667,2022-12-20 10:40:43.3933333,"50423194","BAND 2"
96336f49-8834-420d-8143-5cf8fc451a28,1b146568-fe3f-4cbc-b358-ba1a13bd414e,"Operations",2220,2020-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-03-31 14:07:28.4166667,2022-05-13 13:30:51.0033333,"50410585","AO"
ee9f11ea-b8d6-44a0-92cd-5da41aaa6d5f,,"Strategy",2220,2022-04-01 00:00:00.0000000,9999-12-31 00:00:00.0000000,0,2022-05-13 13:30:55.2033333,,"50426846","SEO"
